t, a
4.0272, 600.93
4.0282, 601.11
4.0292, 601.3
4.0302, 601.48
4.0312, 601.66
4.0322, 601.84
4.0332, 602.02
4.0342, 602.21
4.0352, 602.39
4.0362, 602.57
4.0372, 602.75
4.0382, 602.93
4.0392, 603.12
4.0402, 603.3
4.0412, 603.48
4.0422, 603.66
4.0432, 603.84
4.0442, 604.02
4.0452, 604.21
4.0462, 604.39
4.0472, 604.57
4.0482, 604.75
4.0492, 604.93
4.0502, 605.11
4.0512, 605.3
4.0522, 605.48
4.0532, 605.66
4.0542, 605.84
4.0552, 606.02
4.0562, 606.2
4.0572, 606.38
4.0582, 606.56
4.0592, 606.75
4.0602, 606.93
4.0612, 607.11
4.0622, 607.29
4.0632, 607.47
4.0642, 607.65
4.0652, 607.83
4.0662, 608.01
4.0672, 608.2
4.0682, 608.38
4.0692, 608.56
4.0702, 608.74
4.0712, 608.92
4.0722, 609.1
4.0732, 609.28
4.0742, 609.46
4.0752, 609.64
4.0762, 609.82
4.0772, 610.01
4.0782, 610.19
4.0792, 610.37
4.0802, 610.55
4.0812, 610.73
4.0822, 610.91
4.0832, 611.09
4.0842, 611.27
4.0852, 611.45
4.0862, 611.63
4.0872, 611.81
4.0882, 611.99
4.0892, 612.17
4.0902, 612.36
4.0912, 612.54
4.0922, 612.72
4.0932, 612.9
4.0942, 613.08
4.0952, 613.26
4.0962, 613.44
4.0972, 613.62
4.0982, 613.8
4.0992, 613.98
4.1002, 614.16
4.1012, 614.34
4.1022, 614.52
4.1032, 614.7
4.1042, 614.88
4.1052, 615.06
4.1062, 615.24
4.1072, 615.42
4.1082, 615.6
4.1092, 615.78
4.1102, 615.96
4.1112, 616.14
4.1122, 616.32
4.1132, 616.5
4.1142, 616.68
4.1152, 616.86
4.1162, 617.04
4.1172, 617.22
4.1182, 617.4
4.1192, 617.58
4.1202, 617.76
4.1212, 617.94
4.1222, 618.12
4.1232, 618.3
4.1242, 618.48
4.1252, 618.66
4.1262, 618.84
4.1272, 619.02
4.1282, 619.2
4.1292, 619.38
4.1302, 619.56
4.1312, 619.74
4.1322, 619.92
4.1332, 620.1
4.1342, 620.28
4.1352, 620.46
4.1362, 620.64
4.1372, 620.82
4.1382, 621
4.1392, 621.18
4.1402, 621.35
4.1412, 621.53
4.1422, 621.71
4.1432, 621.89
4.1442, 622.07
4.1452, 622.25
4.1462, 622.43
4.1472, 622.61
4.1482, 622.79
4.1492, 622.97
4.1502, 623.15
4.1512, 623.33
4.1522, 623.51
4.1532, 623.69
4.1542, 623.86
4.1552, 624.04
4.1562, 624.22
4.1572, 624.4
4.1582, 624.58
4.1592, 624.76
4.1602, 624.94
4.1612, 625.12
4.1622, 625.3
4.1632, 625.48
4.1642, 625.65
4.1652, 625.83
4.1662, 626.01
4.1672, 626.19
4.1682, 626.37
4.1692, 626.55
4.1702, 626.73
4.1712, 626.91
4.1722, 627.08
4.1732, 627.26
4.1742, 627.44
4.1752, 627.62
4.1762, 627.8
4.1772, 627.98
4.1782, 628.16
4.1792, 628.33
4.1802, 628.51
4.1812, 628.69
4.1822, 628.87
4.1832, 629.05
4.1842, 629.23
4.1852, 629.41
4.1862, 629.58
4.1872, 629.76
4.1882, 629.94
4.1892, 630.12
4.1902, 630.3
4.1912, 630.48
4.1922, 630.65
4.1932, 630.83
4.1942, 631.01
4.1952, 631.19
4.1962, 631.37
4.1972, 631.54
4.1982, 631.72
4.1992, 631.9
4.2002, 632.08
4.2012, 632.26
4.2022, 632.43
4.2032, 632.61
4.2042, 632.79
4.2052, 632.97
4.2062, 633.15
4.2072, 633.32
4.2082, 633.5
4.2092, 633.68
4.2102, 633.86
4.2112, 634.04
4.2122, 634.21
4.2132, 634.39
4.2142, 634.57
4.2152, 634.75
4.2162, 634.92
4.2172, 635.1
4.2182, 635.28
4.2192, 635.46
4.2202, 635.64
4.2212, 635.81
4.2222, 635.99
4.2232, 636.17
4.2242, 636.35
4.2252, 636.52
4.2262, 636.7
4.2272, 636.88
4.2282, 637.06
4.2292, 637.23
4.2302, 637.41
4.2312, 637.59
4.2322, 637.76
4.2332, 637.94
4.2342, 638.12
4.2352, 638.3
4.2362, 638.47
4.2372, 638.65
4.2382, 638.83
4.2392, 639.01
4.2402, 639.18
4.2412, 639.36
4.2422, 639.54
4.2432, 639.71
4.2442, 639.89
4.2452, 640.07
4.2462, 640.25
4.2472, 640.42
4.2482, 640.6
4.2492, 640.78
4.2502, 640.95
4.2512, 641.13
4.2522, 641.31
4.2532, 641.48
4.2542, 641.66
4.2552, 641.84
4.2562, 642.01
4.2572, 642.19
4.2582, 642.37
4.2592, 642.54
4.2602, 642.72
4.2612, 642.9
4.2622, 643.07
4.2632, 643.25
4.2642, 643.43
4.2652, 643.6
4.2662, 643.78
4.2672, 643.96
4.2682, 644.13
4.2692, 644.31
4.2702, 644.49
4.2712, 644.66
4.2722, 644.84
4.2732, 645.02
4.2742, 645.19
4.2752, 645.37
4.2762, 645.55
4.2772, 645.72
4.2782, 645.9
4.2792, 646.07
4.2802, 646.25
4.2812, 646.43
4.2822, 646.6
4.2832, 646.78
4.2842, 646.96
4.2852, 647.13
4.2862, 647.31
4.2872, 647.48
4.2882, 647.66
4.2892, 647.84
4.2902, 648.01
4.2912, 648.19
4.2922, 648.36
4.2932, 648.54
4.2942, 648.72
4.2952, 648.89
4.2962, 649.07
4.2972, 649.24
4.2982, 649.42
4.2992, 649.59
4.3002, 649.77
4.3012, 649.95
4.3022, 650.12
4.3032, 650.3
4.3042, 650.47
4.3052, 650.65
4.3062, 650.82
4.3072, 651
4.3082, 651.18
4.3092, 651.35
4.3102, 651.53
4.3112, 651.7
4.3122, 651.88
4.3132, 652.05
4.3142, 652.23
4.3152, 652.41
4.3162, 652.58
4.3172, 652.76
4.3182, 652.93
4.3192, 653.11
4.3202, 653.28
4.3212, 653.46
4.3222, 653.63
4.3232, 653.81
4.3242, 653.98
4.3252, 654.16
4.3262, 654.33
4.3272, 654.51
4.3282, 654.68
4.3292, 654.86
4.3302, 655.03
4.3312, 655.21
4.3322, 655.38
4.3332, 655.56
4.3342, 655.73
4.3352, 655.91
4.3362, 656.08
4.3372, 656.26
4.3382, 656.43
4.3392, 656.61
4.3402, 656.78
4.3412, 656.96
4.3422, 657.13
4.3432, 657.31
4.3442, 657.48
4.3452, 657.66
4.3462, 657.83
4.3472, 658.01
4.3482, 658.18
4.3492, 658.36
4.3502, 658.53
4.3512, 658.71
4.3522, 658.88
4.3532, 659.06
4.3542, 659.23
4.3552, 659.41
4.3562, 659.58
4.3572, 659.75
4.3582, 659.93
4.3592, 660.1
4.3602, 660.28
4.3612, 660.45
4.3622, 660.63
4.3632, 660.8
4.3642, 660.98
4.3652, 661.15
4.3662, 661.32
4.3672, 661.5
4.3682, 661.67
4.3692, 661.85
4.3702, 662.02
4.3712, 662.2
4.3722, 662.37
4.3732, 662.54
4.3742, 662.72
4.3752, 662.89
4.3762, 663.07
4.3772, 663.24
4.3782, 663.41
4.3792, 663.59
4.3802, 663.76
4.3812, 663.94
4.3822, 664.11
4.3832, 664.28
4.3842, 664.46
4.3852, 664.63
4.3862, 664.81
4.3872, 664.98
4.3882, 665.15
4.3892, 665.33
4.3902, 665.5
4.3912, 665.68
4.3922, 665.85
4.3932, 666.02
4.3942, 666.2
4.3952, 666.37
4.3962, 666.54
4.3972, 666.72
4.3982, 666.89
4.3992, 667.07
4.4002, 667.24
4.4012, 667.41
4.4022, 667.59
4.4032, 667.76
4.4042, 667.93
4.4052, 668.11
4.4062, 668.28
4.4072, 668.45
4.4082, 668.63
4.4092, 668.8
4.4102, 668.97
4.4112, 669.15
4.4122, 669.32
4.4132, 669.49
4.4142, 669.67
4.4152, 669.84
4.4162, 670.01
4.4172, 670.19
4.4182, 670.36
4.4192, 670.53
4.4202, 670.71
4.4212, 670.88
4.4222, 671.05
4.4232, 671.23
4.4242, 671.4
4.4252, 671.57
4.4262, 671.74
4.4272, 671.92
4.4282, 672.09
4.4292, 672.26
4.4302, 672.44
4.4312, 672.61
4.4322, 672.78
4.4332, 672.95
4.4342, 673.13
4.4352, 673.3
4.4362, 673.47
4.4372, 673.65
4.4382, 673.82
4.4392, 673.99
4.4402, 674.16
4.4412, 674.34
4.4422, 674.51
4.4432, 674.68
4.4442, 674.85
4.4452, 675.03
4.4462, 675.2
4.4472, 675.37
4.4482, 675.54
4.4492, 675.72
4.4502, 675.89
4.4512, 676.06
4.4522, 676.23
4.4532, 676.41
4.4542, 676.58
4.4552, 676.75
4.4562, 676.92
4.4572, 677.1
4.4582, 677.27
4.4592, 677.44
4.4602, 677.61
4.4612, 677.79
4.4622, 677.96
4.4632, 678.13
4.4642, 678.3
4.4652, 678.47
4.4662, 678.65
4.4672, 678.82
4.4682, 678.99
4.4692, 679.16
4.4702, 679.34
4.4712, 679.51
4.4722, 679.68
4.4732, 679.85
4.4742, 680.02
4.4752, 680.2
4.4762, 680.37
4.4772, 680.54
4.4782, 680.71
4.4792, 680.88
4.4802, 681.05
4.4812, 681.23
4.4822, 681.4
4.4832, 681.57
4.4842, 681.74
4.4852, 681.91
4.4862, 682.09
4.4872, 682.26
4.4882, 682.43
4.4892, 682.6
4.4902, 682.77
4.4912, 682.94
4.4922, 683.11
4.4932, 683.29
4.4942, 683.46
4.4952, 683.63
4.4962, 683.8
4.4972, 683.97
4.4982, 684.14
4.4992, 684.32
4.5002, 684.49
4.5012, 684.66
4.5022, 684.83
4.5032, 685
4.5042, 685.17
4.5052, 685.34
4.5062, 685.51
4.5072, 685.69
4.5082, 685.86
4.5092, 686.03
4.5102, 686.2
4.5112, 686.37
4.5122, 686.54
4.5132, 686.71
4.5142, 686.88
4.5152, 687.05
4.5162, 687.23
4.5172, 687.4
4.5182, 687.57
4.5192, 687.74
4.5202, 687.91
4.5212, 688.08
4.5222, 688.25
4.5232, 688.42
4.5242, 688.59
4.5252, 688.76
4.5262, 688.94
4.5272, 689.11
4.5282, 689.28
4.5292, 689.45
4.5302, 689.62
4.5312, 689.79
4.5322, 689.96
4.5332, 690.13
4.5342, 690.3
4.5352, 690.47
4.5362, 690.64
4.5372, 690.81
4.5382, 690.98
4.5392, 691.15
4.5402, 691.32
4.5412, 691.5
4.5422, 691.67
4.5432, 691.84
4.5442, 692.01
4.5452, 692.18
4.5462, 692.35
4.5472, 692.52
4.5482, 692.69
4.5492, 692.86
4.5502, 693.03
4.5512, 693.2
4.5522, 693.37
4.5532, 693.54
4.5542, 693.71
4.5552, 693.88
4.5562, 694.05
4.5572, 694.22
4.5582, 694.39
4.5592, 694.56
4.5602, 694.73
4.5612, 694.9
4.5622, 695.07
4.5632, 695.24
4.5642, 695.41
4.5652, 695.58
4.5662, 695.75
4.5672, 695.92
4.5682, 696.09
4.5692, 696.26
4.5702, 696.43
4.5712, 696.6
4.5722, 696.77
4.5732, 696.94
4.5742, 697.11
4.5752, 697.28
4.5762, 697.45
4.5772, 697.62
4.5782, 697.79
4.5792, 697.96
4.5802, 698.13
4.5812, 698.3
4.5822, 698.47
4.5832, 698.64
4.5842, 698.81
4.5852, 698.98
4.5862, 699.15
4.5872, 699.32
4.5882, 699.49
4.5892, 699.65
4.5902, 699.82
4.5912, 699.99
4.5922, 700.16
4.5932, 700.33
4.5942, 700.5
4.5952, 700.67
4.5962, 700.84
4.5972, 701.01
4.5982, 701.18
4.5992, 701.35
4.6002, 701.52
4.6012, 701.69
4.6022, 701.86
4.6032, 702.03
4.6042, 702.19
4.6052, 702.36
4.6062, 702.53
4.6072, 702.7
4.6082, 702.87
4.6092, 703.04
4.6102, 703.21
4.6112, 703.38
4.6122, 703.55
4.6132, 703.72
4.6142, 703.88
4.6152, 704.05
4.6162, 704.22
4.6172, 704.39
4.6182, 704.56
4.6192, 704.73
4.6202, 704.9
4.6212, 705.07
4.6222, 705.24
4.6232, 705.4
4.6242, 705.57
4.6252, 705.74
4.6262, 705.91
4.6272, 706.08
4.6282, 706.25
4.6292, 706.42
4.6302, 706.58
4.6312, 706.75
4.6322, 706.92
4.6332, 707.09
4.6342, 707.26
4.6352, 707.43
4.6362, 707.6
4.6372, 707.76
4.6382, 707.93
4.6392, 708.1
4.6402, 708.27
4.6412, 708.44
4.6422, 708.61
4.6432, 708.77
4.6442, 708.94
4.6452, 709.11
4.6462, 709.28
4.6472, 709.45
4.6482, 709.62
4.6492, 709.78
4.6502, 709.95
4.6512, 710.12
4.6522, 710.29
4.6532, 710.46
4.6542, 710.63
4.6552, 710.79
4.6562, 710.96
4.6572, 711.13
4.6582, 711.3
4.6592, 711.47
4.6602, 711.63
4.6612, 711.8
4.6622, 711.97
4.6632, 712.14
4.6642, 712.3
4.6652, 712.47
4.6662, 712.64
4.6672, 712.81
4.6682, 712.98
4.6692, 713.14
4.6702, 713.31
4.6712, 713.48
4.6722, 713.65
4.6732, 713.81
4.6742, 713.98
4.6752, 714.15
4.6762, 714.32
4.6772, 714.49
4.6782, 714.65
4.6792, 714.82
4.6802, 714.99
4.6812, 715.16
4.6822, 715.32
4.6832, 715.49
4.6842, 715.66
4.6852, 715.83
4.6862, 715.99
4.6872, 716.16
4.6882, 716.33
4.6892, 716.5
4.6902, 716.66
4.6912, 716.83
4.6922, 717
4.6932, 717.16
4.6942, 717.33
4.6952, 717.5
4.6962, 717.67
4.6972, 717.83
4.6982, 718
4.6992, 718.17
4.7002, 718.33
4.7012, 718.5
4.7022, 718.67
4.7032, 718.84
4.7042, 719
4.7052, 719.17
4.7062, 719.34
4.7072, 719.5
4.7082, 719.67
4.7092, 719.84
4.7102, 720
4.7112, 720.17
4.7122, 720.34
4.7132, 720.51
4.7142, 720.67
4.7152, 720.84
4.7162, 721.01
4.7172, 721.17
4.7182, 721.34
4.7192, 721.51
4.7202, 721.67
4.7212, 721.84
4.7222, 722.01
4.7232, 722.17
4.7242, 722.34
4.7252, 722.51
4.7262, 722.67
4.7272, 722.84
4.7282, 723.01
4.7292, 723.17
4.7302, 723.34
4.7312, 723.51
4.7322, 723.67
4.7332, 723.84
4.7342, 724
4.7352, 724.17
4.7362, 724.34
4.7372, 724.5
4.7382, 724.67
4.7392, 724.84
4.7402, 725
4.7412, 725.17
4.7422, 725.33
4.7432, 725.5
4.7442, 725.67
4.7452, 725.83
4.7462, 726
4.7472, 726.17
4.7482, 726.33
4.7492, 726.5
4.7502, 726.66
4.7512, 726.83
4.7522, 727
4.7532, 727.16
4.7542, 727.33
4.7552, 727.49
4.7562, 727.66
4.7572, 727.83
4.7582, 727.99
4.7592, 728.16
4.7602, 728.32
4.7612, 728.49
4.7622, 728.66
4.7632, 728.82
4.7642, 728.99
4.7652, 729.15
4.7662, 729.32
4.7672, 729.48
4.7682, 729.65
4.7692, 729.82
4.7702, 729.98
4.7712, 730.15
4.7722, 730.31
4.7732, 730.48
4.7742, 730.64
4.7752, 730.81
4.7762, 730.97
4.7772, 731.14
4.7782, 731.31
4.7792, 731.47
4.7802, 731.64
4.7812, 731.8
4.7822, 731.97
4.7832, 732.13
4.7842, 732.3
4.7852, 732.46
4.7862, 732.63
4.7872, 732.79
4.7882, 732.96
4.7892, 733.12
4.7902, 733.29
4.7912, 733.46
4.7922, 733.62
4.7932, 733.79
4.7942, 733.95
4.7952, 734.12
4.7962, 734.28
4.7972, 734.45
4.7982, 734.61
4.7992, 734.78
4.8002, 734.94
4.8012, 735.11
4.8022, 735.27
4.8032, 735.44
4.8042, 735.6
4.8052, 735.77
4.8062, 735.93
4.8072, 736.1
4.8082, 736.26
4.8092, 736.43
4.8102, 736.59
4.8112, 736.76
4.8122, 736.92
4.8132, 737.08
4.8142, 737.25
4.8152, 737.41
4.8162, 737.58
4.8172, 737.74
4.8182, 737.91
4.8192, 738.07
4.8202, 738.24
4.8212, 738.4
4.8222, 738.57
4.8232, 738.73
4.8242, 738.9
4.8252, 739.06
4.8262, 739.22
4.8272, 739.39
4.8282, 739.55
4.8292, 739.72
4.8302, 739.88
4.8312, 740.05
4.8322, 740.21
4.8332, 740.38
4.8342, 740.54
4.8352, 740.7
4.8362, 740.87
4.8372, 741.03
4.8382, 741.2
4.8392, 741.36
4.8402, 741.53
4.8412, 741.69
4.8422, 741.85
4.8432, 742.02
4.8442, 742.18
4.8452, 742.35
4.8462, 742.51
4.8472, 742.67
4.8482, 742.84
4.8492, 743
4.8502, 743.17
4.8512, 743.33
4.8522, 743.49
4.8532, 743.66
4.8542, 743.82
4.8552, 743.99
4.8562, 744.15
4.8572, 744.31
4.8582, 744.48
4.8592, 744.64
4.8602, 744.81
4.8612, 744.97
4.8622, 745.13
4.8632, 745.3
4.8642, 745.46
4.8652, 745.62
4.8662, 745.79
4.8672, 745.95
4.8682, 746.11
4.8692, 746.28
4.8702, 746.44
4.8712, 746.61
4.8722, 746.77
4.8732, 746.93
4.8742, 747.1
4.8752, 747.26
4.8762, 747.42
4.8772, 747.59
4.8782, 747.75
4.8792, 747.91
4.8802, 748.08
4.8812, 748.24
4.8822, 748.4
4.8832, 748.57
4.8842, 748.73
4.8852, 748.89
4.8862, 749.06
4.8872, 749.22
4.8882, 749.38
4.8892, 749.55
4.8902, 749.71
4.8912, 749.87
4.8922, 750.04
4.8932, 750.2
4.8942, 750.36
4.8952, 750.53
4.8962, 750.69
4.8972, 750.85
4.8982, 751.01
4.8992, 751.18
4.9002, 751.34
4.9012, 751.5
4.9022, 751.67
4.9032, 751.83
4.9042, 751.99
4.9052, 752.15
4.9062, 752.32
4.9072, 752.48
4.9082, 752.64
4.9092, 752.81
4.9102, 752.97
4.9112, 753.13
4.9122, 753.29
4.9132, 753.46
4.9142, 753.62
4.9152, 753.78
4.9162, 753.95
4.9172, 754.11
4.9182, 754.27
4.9192, 754.43
4.9202, 754.6
4.9212, 754.76
4.9222, 754.92
4.9232, 755.08
4.9242, 755.25
4.9252, 755.41
4.9262, 755.57
4.9272, 755.73
4.9282, 755.9
4.9292, 756.06
4.9302, 756.22
4.9312, 756.38
4.9322, 756.54
4.9332, 756.71
4.9342, 756.87
4.9352, 757.03
4.9362, 757.19
4.9372, 757.36
4.9382, 757.52
4.9392, 757.68
4.9402, 757.84
4.9412, 758
4.9422, 758.17
4.9432, 758.33
4.9442, 758.49
4.9452, 758.65
4.9462, 758.81
4.9472, 758.98
4.9482, 759.14
4.9492, 759.3
4.9502, 759.46
4.9512, 759.62
4.9522, 759.79
4.9532, 759.95
4.9542, 760.11
4.9552, 760.27
4.9562, 760.43
4.9572, 760.6
4.9582, 760.76
4.9592, 760.92
4.9602, 761.08
4.9612, 761.24
4.9622, 761.4
4.9632, 761.57
4.9642, 761.73
4.9652, 761.89
4.9662, 762.05
4.9672, 762.21
4.9682, 762.37
4.9692, 762.54
4.9702, 762.7
4.9712, 762.86
4.9722, 763.02
4.9732, 763.18
4.9742, 763.34
4.9752, 763.51
4.9762, 763.67
4.9772, 763.83
4.9782, 763.99
4.9792, 764.15
4.9802, 764.31
4.9812, 764.47
4.9822, 764.63
4.9832, 764.8
4.9842, 764.96
4.9852, 765.12
4.9862, 765.28
4.9872, 765.44
4.9882, 765.6
4.9892, 765.76
4.9902, 765.92
4.9912, 766.09
4.9922, 766.25
4.9932, 766.41
4.9942, 766.57
4.9952, 766.73
4.9962, 766.89
4.9972, 767.05
4.9982, 767.21
4.9992, 767.37
5.0002, 767.53
5.0012, 767.7
5.0022, 767.86
5.0032, 768.02
5.0042, 768.18
5.0052, 768.34
5.0062, 768.5
5.0072, 768.66
5.0082, 768.82
5.0092, 768.98
5.0102, 769.14
5.0112, 769.3
5.0122, 769.46
5.0132, 769.63
5.0142, 769.79
5.0152, 769.95
5.0162, 770.11
5.0172, 770.27
5.0182, 770.43
5.0192, 770.59
5.0202, 770.75
5.0212, 770.91
5.0222, 771.07
5.0232, 771.23
5.0242, 771.39
5.0252, 771.55
5.0262, 771.71
5.0272, 771.87
5.0282, 772.03
5.0292, 772.19
5.0302, 772.35
5.0312, 772.51
5.0322, 772.67
5.0332, 772.83
5.0342, 772.99
5.0352, 773.15
5.0362, 773.32
5.0372, 773.48
5.0382, 773.64
5.0392, 773.8
5.0402, 773.96
5.0412, 774.12
5.0422, 774.28
5.0432, 774.44
5.0442, 774.6
5.0452, 774.76
5.0462, 774.92
5.0472, 775.08
5.0482, 775.24
5.0492, 775.4
5.0502, 775.56
5.0512, 775.72
5.0522, 775.88
5.0532, 776.04
5.0542, 776.2
5.0552, 776.36
5.0562, 776.52
5.0572, 776.68
5.0582, 776.83
5.0592, 776.99
5.0602, 777.15
5.0612, 777.31
5.0622, 777.47
5.0632, 777.63
5.0642, 777.79
5.0652, 777.95
5.0662, 778.11
5.0672, 778.27
5.0682, 778.43
5.0692, 778.59
5.0702, 778.75
5.0712, 778.91
5.0722, 779.07
5.0732, 779.23
5.0742, 779.39
5.0752, 779.55
5.0762, 779.71
5.0772, 779.87
5.0782, 780.03
5.0792, 780.19
5.0802, 780.34
5.0812, 780.5
5.0822, 780.66
5.0832, 780.82
5.0842, 780.98
5.0852, 781.14
5.0862, 781.3
5.0872, 781.46
5.0882, 781.62
5.0892, 781.78
5.0902, 781.94
5.0912, 782.1
5.0922, 782.26
5.0932, 782.41
5.0942, 782.57
5.0952, 782.73
5.0962, 782.89
5.0972, 783.05
5.0982, 783.21
5.0992, 783.37
5.1002, 783.53
5.1012, 783.69
5.1022, 783.85
5.1032, 784
5.1042, 784.16
5.1052, 784.32
5.1062, 784.48
5.1072, 784.64
5.1082, 784.8
5.1092, 784.96
5.1102, 785.12
5.1112, 785.27
5.1122, 785.43
5.1132, 785.59
5.1142, 785.75
5.1152, 785.91
5.1162, 786.07
5.1172, 786.23
5.1182, 786.38
5.1192, 786.54
5.1202, 786.7
5.1212, 786.86
5.1222, 787.02
5.1232, 787.18
5.1242, 787.34
5.1252, 787.49
5.1262, 787.65
5.1272, 787.81
5.1282, 787.97
5.1292, 788.13
5.1302, 788.29
5.1312, 788.44
5.1322, 788.6
5.1332, 788.76
5.1342, 788.92
5.1352, 789.08
5.1362, 789.24
5.1372, 789.39
5.1382, 789.55
5.1392, 789.71
5.1402, 789.87
5.1412, 790.03
5.1422, 790.18
5.1432, 790.34
5.1442, 790.5
5.1452, 790.66
5.1462, 790.82
5.1472, 790.98
5.1482, 791.13
5.1492, 791.29
5.1502, 791.45
5.1512, 791.61
5.1522, 791.76
5.1532, 791.92
5.1542, 792.08
5.1552, 792.24
5.1562, 792.4
5.1572, 792.55
5.1582, 792.71
5.1592, 792.87
5.1602, 793.03
5.1612, 793.19
5.1622, 793.34
5.1632, 793.5
5.1642, 793.66
5.1652, 793.82
5.1662, 793.97
5.1672, 794.13
5.1682, 794.29
5.1692, 794.45
5.1702, 794.6
5.1712, 794.76
5.1722, 794.92
5.1732, 795.08
5.1742, 795.23
5.1752, 795.39
5.1762, 795.55
5.1772, 795.71
5.1782, 795.86
5.1792, 796.02
5.1802, 796.18
5.1812, 796.34
5.1822, 796.49
5.1832, 796.65
5.1842, 796.81
5.1852, 796.96
5.1862, 797.12
5.1872, 797.28
5.1882, 797.44
5.1892, 797.59
5.1902, 797.75
5.1912, 797.91
5.1922, 798.06
5.1932, 798.22
5.1942, 798.38
5.1952, 798.54
5.1962, 798.69
5.1972, 798.85
5.1982, 799.01
5.1992, 799.16
5.2002, 799.32
5.2012, 799.48
5.2022, 799.64
5.2032, 799.79
5.2042, 799.95
5.2052, 800.11
5.2062, 800.26
5.2072, 800.42
5.2082, 800.58
5.2092, 800.73
5.2102, 800.89
5.2112, 801.05
5.2122, 801.2
5.2132, 801.36
5.2142, 801.52
5.2152, 801.67
5.2162, 801.83
5.2172, 801.99
5.2182, 802.14
5.2192, 802.3
5.2202, 802.46
5.2212, 802.61
5.2222, 802.77
5.2232, 802.93
5.2242, 803.08
5.2252, 803.24
5.2262, 803.4
5.2272, 803.55
5.2282, 803.71
5.2292, 803.86
5.2302, 804.02
5.2312, 804.18
5.2322, 804.33
5.2332, 804.49
5.2342, 804.65
5.2352, 804.8
5.2362, 804.96
5.2372, 805.12
5.2382, 805.27
5.2392, 805.43
5.2402, 805.58
5.2412, 805.74
5.2422, 805.9
5.2432, 806.05
5.2442, 806.21
5.2452, 806.36
5.2462, 806.52
5.2472, 806.68
5.2482, 806.83
5.2492, 806.99
5.2502, 807.14
5.2512, 807.3
5.2522, 807.46
5.2532, 807.61
5.2542, 807.77
5.2552, 807.92
5.2562, 808.08
5.2572, 808.24
5.2582, 808.39
5.2592, 808.55
5.2602, 808.7
5.2612, 808.86
5.2622, 809.01
5.2632, 809.17
5.2642, 809.33
5.2652, 809.48
5.2662, 809.64
5.2672, 809.79
5.2682, 809.95
5.2692, 810.1
5.2702, 810.26
5.2712, 810.42
5.2722, 810.57
5.2732, 810.73
5.2742, 810.88
5.2752, 811.04
5.2762, 811.19
5.2772, 811.35
5.2782, 811.5
5.2792, 811.66
5.2802, 811.81
5.2812, 811.97
5.2822, 812.13
5.2832, 812.28
5.2842, 812.44
5.2852, 812.59
5.2862, 812.75
5.2872, 812.9
5.2882, 813.06
5.2892, 813.21
5.2902, 813.37
5.2912, 813.52
5.2922, 813.68
5.2932, 813.83
5.2942, 813.99
5.2952, 814.14
5.2962, 814.3
5.2972, 814.45
5.2982, 814.61
5.2992, 814.76
5.3002, 814.92
5.3012, 815.07
5.3022, 815.23
5.3032, 815.38
5.3042, 815.54
5.3052, 815.69
5.3062, 815.85
5.3072, 816
5.3082, 816.16
5.3092, 816.31
5.3102, 816.47
5.3112, 816.62
5.3122, 816.78
5.3132, 816.93
5.3142, 817.09
5.3152, 817.24
5.3162, 817.4
5.3172, 817.55
5.3182, 817.71
5.3192, 817.86
5.3202, 818.02
5.3212, 818.17
5.3222, 818.32
5.3232, 818.48
5.3242, 818.63
5.3252, 818.79
5.3262, 818.94
5.3272, 819.1
5.3282, 819.25
5.3292, 819.41
5.3302, 819.56
5.3312, 819.71
5.3322, 819.87
5.3332, 820.02
5.3342, 820.18
5.3352, 820.33
5.3362, 820.49
5.3372, 820.64
5.3382, 820.79
5.3392, 820.95
5.3402, 821.1
5.3412, 821.26
5.3422, 821.41
5.3432, 821.57
5.3442, 821.72
5.3452, 821.87
5.3462, 822.03
5.3472, 822.18
5.3482, 822.34
5.3492, 822.49
5.3502, 822.64
5.3512, 822.8
5.3522, 822.95
5.3532, 823.11
5.3542, 823.26
5.3552, 823.41
5.3562, 823.57
5.3572, 823.72
5.3582, 823.88
5.3592, 824.03
5.3602, 824.18
5.3612, 824.34
5.3622, 824.49
5.3632, 824.65
5.3642, 824.8
5.3652, 824.95
5.3662, 825.11
5.3672, 825.26
5.3682, 825.41
5.3692, 825.57
5.3702, 825.72
5.3712, 825.88
5.3722, 826.03
5.3732, 826.18
5.3742, 826.34
5.3752, 826.49
5.3762, 826.64
5.3772, 826.8
5.3782, 826.95
5.3792, 827.1
5.3802, 827.26
5.3812, 827.41
5.3822, 827.56
5.3832, 827.72
5.3842, 827.87
5.3852, 828.02
5.3862, 828.18
5.3872, 828.33
5.3882, 828.48
5.3892, 828.64
5.3902, 828.79
5.3912, 828.94
5.3922, 829.1
5.3932, 829.25
5.3942, 829.4
5.3952, 829.56
5.3962, 829.71
5.3972, 829.86
5.3982, 830.02
5.3992, 830.17
5.4002, 830.32
5.4012, 830.48
5.4022, 830.63
5.4032, 830.78
5.4042, 830.93
5.4052, 831.09
5.4062, 831.24
5.4072, 831.39
5.4082, 831.55
5.4092, 831.7
5.4102, 831.85
5.4112, 832.01
5.4122, 832.16
5.4132, 832.31
5.4142, 832.46
5.4152, 832.62
5.4162, 832.77
5.4172, 832.92
5.4182, 833.08
5.4192, 833.23
5.4202, 833.38
5.4212, 833.53
5.4222, 833.69
5.4232, 833.84
5.4242, 833.99
5.4252, 834.14
5.4262, 834.3
5.4272, 834.45
5.4282, 834.6
