t, a
3.1542, -27.261
3.1552, -27.256
3.1562, -27.251
3.1572, -27.245
3.1582, -27.24
3.1592, -27.235
3.1602, -27.23
3.1612, -27.225
3.1622, -27.22
3.1632, -27.214
3.1642, -27.209
3.1652, -27.204
3.1662, -27.199
3.1672, -27.194
3.1682, -27.189
3.1692, -27.183
3.1702, -27.178
3.1712, -27.173
3.1722, -27.168
3.1732, -27.163
3.1742, -27.158
3.1752, -27.152
3.1762, -27.147
3.1772, -27.142
3.1782, -27.137
3.1792, -27.132
3.1802, -27.127
3.1812, -27.122
3.1822, -27.117
3.1832, -27.111
3.1842, -27.106
3.1852, -27.101
3.1862, -27.096
3.1872, -27.091
3.1882, -27.086
3.1892, -27.081
3.1902, -27.076
3.1912, -27.07
3.1922, -27.065
3.1932, -27.06
3.1942, -27.055
3.1952, -27.05
3.1962, -27.045
3.1972, -27.04
3.1982, -27.035
3.1992, -27.03
3.2002, -27.024
3.2012, -27.019
3.2022, -27.014
3.2032, -27.009
3.2042, -27.004
3.2052, -26.999
3.2062, -26.994
3.2072, -26.989
3.2082, -26.984
3.2092, -26.979
3.2102, -26.974
3.2112, -26.968
3.2122, -26.963
3.2132, -26.958
3.2142, -26.953
3.2152, -26.948
3.2162, -26.943
3.2172, -26.938
3.2182, -26.933
3.2192, -26.928
3.2202, -26.923
3.2212, -26.918
3.2222, -26.913
3.2232, -26.908
3.2242, -26.903
3.2252, -26.898
3.2262, -26.892
3.2272, -26.887
3.2282, -26.882
3.2292, -26.877
3.2302, -26.872
3.2312, -26.867
3.2322, -26.862
3.2332, -26.857
3.2342, -26.852
3.2352, -26.847
3.2362, -26.842
3.2372, -26.837
3.2382, -26.832
3.2392, -26.827
3.2402, -26.822
3.2412, -26.817
3.2422, -26.812
3.2432, -26.807
3.2442, -26.802
3.2452, -26.797
3.2462, -26.792
3.2472, -26.787
3.2482, -26.782
3.2492, -26.777
3.2502, -26.772
3.2512, -26.767
3.2522, -26.762
3.2532, -26.757
3.2542, -26.752
3.2552, -26.747
3.2562, -26.742
3.2572, -26.737
3.2582, -26.732
3.2592, -26.727
3.2602, -26.722
3.2612, -26.717
3.2622, -26.712
3.2632, -26.707
3.2642, -26.702
3.2652, -26.697
3.2662, -26.692
3.2672, -26.687
3.2682, -26.682
3.2692, -26.677
3.2702, -26.672
3.2712, -26.667
3.2722, -26.662
3.2732, -26.657
3.2742, -26.652
3.2752, -26.647
3.2762, -26.642
3.2772, -26.637
3.2782, -26.632
3.2792, -26.627
3.2802, -26.622
3.2812, -26.617
3.2822, -26.612
3.2832, -26.608
3.2842, -26.603
3.2852, -26.598
3.2862, -26.593
3.2872, -26.588
3.2882, -26.583
3.2892, -26.578
3.2902, -26.573
3.2912, -26.568
3.2922, -26.563
3.2932, -26.558
3.2942, -26.553
3.2952, -26.548
3.2962, -26.543
3.2972, -26.538
3.2982, -26.533
3.2992, -26.529
3.3002, -26.524
3.3012, -26.519
3.3022, -26.514
3.3032, -26.509
3.3042, -26.504
3.3052, -26.499
3.3062, -26.494
3.3072, -26.489
3.3082, -26.484
3.3092, -26.479
3.3102, -26.475
3.3112, -26.47
3.3122, -26.465
3.3132, -26.46
3.3142, -26.455
3.3152, -26.45
3.3162, -26.445
3.3172, -26.44
3.3182, -26.435
3.3192, -26.43
3.3202, -26.426
3.3212, -26.421
3.3222, -26.416
3.3232, -26.411
3.3242, -26.406
3.3252, -26.401
3.3262, -26.396
3.3272, -26.391
3.3282, -26.387
3.3292, -26.382
3.3302, -26.377
3.3312, -26.372
3.3322, -26.367
3.3332, -26.362
3.3342, -26.357
3.3352, -26.353
3.3362, -26.348
3.3372, -26.343
3.3382, -26.338
3.3392, -26.333
3.3402, -26.328
3.3412, -26.323
3.3422, -26.319
3.3432, -26.314
3.3442, -26.309
3.3452, -26.304
3.3462, -26.299
3.3472, -26.294
3.3482, -26.29
3.3492, -26.285
3.3502, -26.28
3.3512, -26.275
3.3522, -26.27
3.3532, -26.265
3.3542, -26.261
3.3552, -26.256
3.3562, -26.251
3.3572, -26.246
3.3582, -26.241
3.3592, -26.236
3.3602, -26.232
3.3612, -26.227
3.3622, -26.222
3.3632, -26.217
3.3642, -26.212
3.3652, -26.208
3.3662, -26.203
3.3672, -26.198
3.3682, -26.193
3.3692, -26.188
3.3702, -26.184
3.3712, -26.179
3.3722, -26.174
3.3732, -26.169
3.3742, -26.164
3.3752, -26.16
3.3762, -26.155
3.3772, -26.15
3.3782, -26.145
3.3792, -26.14
3.3802, -26.136
3.3812, -26.131
3.3822, -26.126
3.3832, -26.121
3.3842, -26.117
3.3852, -26.112
3.3862, -26.107
3.3872, -26.102
3.3882, -26.098
3.3892, -26.093
3.3902, -26.088
3.3912, -26.083
3.3922, -26.078
3.3932, -26.074
3.3942, -26.069
3.3952, -26.064
3.3962, -26.059
3.3972, -26.055
3.3982, -26.05
3.3992, -26.045
3.4002, -26.04
3.4012, -26.036
3.4022, -26.031
3.4032, -26.026
3.4042, -26.021
3.4052, -26.017
3.4062, -26.012
3.4072, -26.007
3.4082, -26.003
3.4092, -25.998
3.4102, -25.993
3.4112, -25.988
3.4122, -25.984
3.4132, -25.979
3.4142, -25.974
3.4152, -25.969
3.4162, -25.965
3.4172, -25.96
3.4182, -25.955
3.4192, -25.951
3.4202, -25.946
3.4212, -25.941
3.4222, -25.936
3.4232, -25.932
3.4242, -25.927
3.4252, -25.922
3.4262, -25.918
3.4272, -25.913
3.4282, -25.908
3.4292, -25.903
3.4302, -25.899
3.4312, -25.894
3.4322, -25.889
3.4332, -25.885
3.4342, -25.88
3.4352, -25.875
3.4362, -25.871
3.4372, -25.866
3.4382, -25.861
3.4392, -25.857
3.4402, -25.852
3.4412, -25.847
3.4422, -25.843
3.4432, -25.838
3.4442, -25.833
3.4452, -25.829
3.4462, -25.824
3.4472, -25.819
3.4482, -25.815
3.4492, -25.81
3.4502, -25.805
3.4512, -25.801
3.4522, -25.796
3.4532, -25.791
3.4542, -25.787
3.4552, -25.782
3.4562, -25.777
3.4572, -25.773
3.4582, -25.768
3.4592, -25.763
3.4602, -25.759
3.4612, -25.754
3.4622, -25.749
3.4632, -25.745
3.4642, -25.74
3.4652, -25.735
3.4662, -25.731
3.4672, -25.726
3.4682, -25.721
3.4692, -25.717
3.4702, -25.712
3.4712, -25.708
3.4722, -25.703
3.4732, -25.698
3.4742, -25.694
3.4752, -25.689
3.4762, -25.684
3.4772, -25.68
3.4782, -25.675
3.4792, -25.671
3.4802, -25.666
3.4812, -25.661
3.4822, -25.657
3.4832, -25.652
3.4842, -25.648
3.4852, -25.643
3.4862, -25.638
3.4872, -25.634
3.4882, -25.629
3.4892, -25.625
3.4902, -25.62
3.4912, -25.615
3.4922, -25.611
3.4932, -25.606
3.4942, -25.602
3.4952, -25.597
3.4962, -25.592
3.4972, -25.588
3.4982, -25.583
3.4992, -25.579
3.5002, -25.574
3.5012, -25.57
3.5022, -25.565
3.5032, -25.56
3.5042, -25.556
3.5052, -25.551
3.5062, -25.547
3.5072, -25.542
3.5082, -25.538
3.5092, -25.533
3.5102, -25.529
3.5112, -25.524
3.5122, -25.52
3.5132, -25.515
3.5142, -25.51
3.5152, -25.506
3.5162, -25.501
3.5172, -25.497
3.5182, -25.492
3.5192, -25.488
3.5202, -25.483
3.5212, -25.479
3.5222, -25.474
3.5232, -25.47
3.5242, -25.465
3.5252, -25.461
3.5262, -25.456
3.5272, -25.451
3.5282, -25.447
3.5292, -25.442
3.5302, -25.438
3.5312, -25.433
3.5322, -25.429
3.5332, -25.424
3.5342, -25.42
3.5352, -25.415
3.5362, -25.411
3.5372, -25.406
3.5382, -25.402
3.5392, -25.397
3.5402, -25.393
3.5412, -25.388
3.5422, -25.384
3.5432, -25.379
3.5442, -25.375
3.5452, -25.37
3.5462, -25.366
3.5472, -25.361
3.5482, -25.357
3.5492, -25.352
3.5502, -25.348
3.5512, -25.343
3.5522, -25.339
3.5532, -25.334
3.5542, -25.33
3.5552, -25.325
3.5562, -25.321
3.5572, -25.317
3.5582, -25.312
3.5592, -25.308
3.5602, -25.303
3.5612, -25.299
3.5622, -25.294
3.5632, -25.29
3.5642, -25.285
3.5652, -25.281
3.5662, -25.276
3.5672, -25.272
3.5682, -25.267
3.5692, -25.263
3.5702, -25.258
3.5712, -25.254
3.5722, -25.25
3.5732, -25.245
3.5742, -25.241
3.5752, -25.236
3.5762, -25.232
3.5772, -25.227
3.5782, -25.223
3.5792, -25.218
3.5802, -25.214
3.5812, -25.21
3.5822, -25.205
3.5832, -25.201
3.5842, -25.196
3.5852, -25.192
3.5862, -25.187
3.5872, -25.183
3.5882, -25.179
3.5892, -25.174
3.5902, -25.17
3.5912, -25.165
3.5922, -25.161
3.5932, -25.156
3.5942, -25.152
3.5952, -25.148
3.5962, -25.143
3.5972, -25.139
3.5982, -25.134
3.5992, -25.13
3.6002, -25.125
3.6012, -25.121
3.6022, -25.117
3.6032, -25.112
3.6042, -25.108
3.6052, -25.103
3.6062, -25.099
3.6072, -25.095
3.6082, -25.09
3.6092, -25.086
3.6102, -25.081
3.6112, -25.077
3.6122, -25.073
3.6132, -25.068
3.6142, -25.064
3.6152, -25.06
3.6162, -25.055
3.6172, -25.051
3.6182, -25.046
3.6192, -25.042
3.6202, -25.038
3.6212, -25.033
3.6222, -25.029
3.6232, -25.024
3.6242, -25.02
3.6252, -25.016
3.6262, -25.011
3.6272, -25.007
3.6282, -25.003
3.6292, -24.998
3.6302, -24.994
3.6312, -24.989
3.6322, -24.985
3.6332, -24.981
3.6342, -24.976
3.6352, -24.972
3.6362, -24.968
3.6372, -24.963
3.6382, -24.959
3.6392, -24.955
3.6402, -24.95
3.6412, -24.946
3.6422, -24.942
3.6432, -24.937
3.6442, -24.933
3.6452, -24.929
3.6462, -24.924
3.6472, -24.92
3.6482, -24.916
3.6492, -24.911
3.6502, -24.907
3.6512, -24.903
3.6522, -24.898
3.6532, -24.894
3.6542, -24.89
3.6552, -24.885
3.6562, -24.881
3.6572, -24.877
3.6582, -24.872
3.6592, -24.868
3.6602, -24.864
3.6612, -24.859
3.6622, -24.855
3.6632, -24.851
3.6642, -24.846
3.6652, -24.842
3.6662, -24.838
3.6672, -24.833
3.6682, -24.829
3.6692, -24.825
3.6702, -24.82
3.6712, -24.816
3.6722, -24.812
3.6732, -24.808
3.6742, -24.803
3.6752, -24.799
3.6762, -24.795
3.6772, -24.79
3.6782, -24.786
3.6792, -24.782
3.6802, -24.777
3.6812, -24.773
3.6822, -24.769
3.6832, -24.765
3.6842, -24.76
3.6852, -24.756
3.6862, -24.752
3.6872, -24.747
3.6882, -24.743
3.6892, -24.739
3.6902, -24.735
3.6912, -24.73
3.6922, -24.726
3.6932, -24.722
3.6942, -24.718
3.6952, -24.713
3.6962, -24.709
3.6972, -24.705
3.6982, -24.7
3.6992, -24.696
3.7002, -24.692
3.7012, -24.688
3.7022, -24.683
3.7032, -24.679
3.7042, -24.675
3.7052, -24.671
3.7062, -24.666
3.7072, -24.662
3.7082, -24.658
3.7092, -24.654
3.7102, -24.649
3.7112, -24.645
3.7122, -24.641
3.7132, -24.637
3.7142, -24.632
3.7152, -24.628
3.7162, -24.624
3.7172, -24.62
3.7182, -24.615
3.7192, -24.611
3.7202, -24.607
3.7212, -24.603
3.7222, -24.599
3.7232, -24.594
3.7242, -24.59
3.7252, -24.586
3.7262, -24.582
3.7272, -24.577
3.7282, -24.573
3.7292, -24.569
3.7302, -24.565
3.7312, -24.561
3.7322, -24.556
3.7332, -24.552
3.7342, -24.548
3.7352, -24.544
3.7362, -24.539
3.7372, -24.535
3.7382, -24.531
3.7392, -24.527
3.7402, -24.523
3.7412, -24.518
3.7422, -24.514
3.7432, -24.51
3.7442, -24.506
3.7452, -24.502
3.7462, -24.497
3.7472, -24.493
3.7482, -24.489
3.7492, -24.485
3.7502, -24.481
3.7512, -24.476
3.7522, -24.472
3.7532, -24.468
3.7542, -24.464
3.7552, -24.46
3.7562, -24.456
3.7572, -24.451
3.7582, -24.447
3.7592, -24.443
3.7602, -24.439
3.7612, -24.435
3.7622, -24.43
3.7632, -24.426
3.7642, -24.422
3.7652, -24.418
3.7662, -24.414
3.7672, -24.41
3.7682, -24.405
3.7692, -24.401
3.7702, -24.397
3.7712, -24.393
3.7722, -24.389
3.7732, -24.385
3.7742, -24.38
3.7752, -24.376
3.7762, -24.372
3.7772, -24.368
3.7782, -24.364
3.7792, -24.36
3.7802, -24.356
3.7812, -24.351
3.7822, -24.347
3.7832, -24.343
3.7842, -24.339
3.7852, -24.335
3.7862, -24.331
3.7872, -24.327
3.7882, -24.322
3.7892, -24.318
3.7902, -24.314
3.7912, -24.31
3.7922, -24.306
3.7932, -24.302
3.7942, -24.298
3.7952, -24.293
3.7962, -24.289
3.7972, -24.285
3.7982, -24.281
3.7992, -24.277
3.8002, -24.273
3.8012, -24.269
3.8022, -24.265
3.8032, -24.26
3.8042, -24.256
3.8052, -24.252
3.8062, -24.248
3.8072, -24.244
3.8082, -24.24
3.8092, -24.236
3.8102, -24.232
3.8112, -24.228
3.8122, -24.223
3.8132, -24.219
3.8142, -24.215
3.8152, -24.211
3.8162, -24.207
3.8172, -24.203
3.8182, -24.199
3.8192, -24.195
3.8202, -24.191
3.8212, -24.187
3.8222, -24.183
3.8232, -24.178
3.8242, -24.174
3.8252, -24.17
3.8262, -24.166
3.8272, -24.162
3.8282, -24.158
3.8292, -24.154
3.8302, -24.15
3.8312, -24.146
3.8322, -24.142
3.8332, -24.138
3.8342, -24.134
3.8352, -24.129
3.8362, -24.125
3.8372, -24.121
3.8382, -24.117
3.8392, -24.113
3.8402, -24.109
3.8412, -24.105
3.8422, -24.101
3.8432, -24.097
3.8442, -24.093
3.8452, -24.089
3.8462, -24.085
3.8472, -24.081
3.8482, -24.077
3.8492, -24.073
3.8502, -24.069
3.8512, -24.064
3.8522, -24.06
3.8532, -24.056
3.8542, -24.052
3.8552, -24.048
3.8562, -24.044
3.8572, -24.04
3.8582, -24.036
3.8592, -24.032
3.8602, -24.028
3.8612, -24.024
3.8622, -24.02
3.8632, -24.016
3.8642, -24.012
3.8652, -24.008
3.8662, -24.004
3.8672, -24
3.8682, -23.996
3.8692, -23.992
3.8702, -23.988
3.8712, -23.984
3.8722, -23.98
3.8732, -23.976
3.8742, -23.972
3.8752, -23.968
3.8762, -23.964
3.8772, -23.96
3.8782, -23.956
3.8792, -23.952
3.8802, -23.948
3.8812, -23.944
3.8822, -23.94
3.8832, -23.936
3.8842, -23.932
3.8852, -23.928
3.8862, -23.924
3.8872, -23.92
3.8882, -23.916
3.8892, -23.912
3.8902, -23.908
3.8912, -23.904
3.8922, -23.9
3.8932, -23.896
3.8942, -23.892
3.8952, -23.888
3.8962, -23.884
3.8972, -23.88
3.8982, -23.876
3.8992, -23.872
3.9002, -23.868
3.9012, -23.864
3.9022, -23.86
3.9032, -23.856
3.9042, -23.852
3.9052, -23.848
3.9062, -23.844
3.9072, -23.84
3.9082, -23.836
3.9092, -23.832
3.9102, -23.828
3.9112, -23.824
3.9122, -23.82
3.9132, -23.816
3.9142, -23.812
3.9152, -23.808
3.9162, -23.804
3.9172, -23.8
3.9182, -23.796
3.9192, -23.792
3.9202, -23.788
3.9212, -23.784
3.9222, -23.78
3.9232, -23.776
3.9242, -23.772
3.9252, -23.768
3.9262, -23.764
3.9272, -23.76
3.9282, -23.757
3.9292, -23.753
3.9302, -23.749
3.9312, -23.745
3.9322, -23.741
3.9332, -23.737
3.9342, -23.733
3.9352, -23.729
3.9362, -23.725
3.9372, -23.721
3.9382, -23.717
3.9392, -23.713
3.9402, -23.709
3.9412, -23.705
3.9422, -23.701
3.9432, -23.697
3.9442, -23.693
3.9452, -23.69
3.9462, -23.686
3.9472, -23.682
3.9482, -23.678
3.9492, -23.674
3.9502, -23.67
3.9512, -23.666
3.9522, -23.662
3.9532, -23.658
3.9542, -23.654
3.9552, -23.65
3.9562, -23.646
3.9572, -23.643
3.9582, -23.639
3.9592, -23.635
3.9602, -23.631
3.9612, -23.627
3.9622, -23.623
3.9632, -23.619
3.9642, -23.615
3.9652, -23.611
3.9662, -23.607
3.9672, -23.603
3.9682, -23.6
3.9692, -23.596
3.9702, -23.592
3.9712, -23.588
3.9722, -23.584
3.9732, -23.58
3.9742, -23.576
3.9752, -23.572
3.9762, -23.568
3.9772, -23.565
3.9782, -23.561
3.9792, -23.557
3.9802, -23.553
3.9812, -23.549
3.9822, -23.545
3.9832, -23.541
3.9842, -23.537
3.9852, -23.534
3.9862, -23.53
3.9872, -23.526
3.9882, -23.522
3.9892, -23.518
3.9902, -23.514
3.9912, -23.51
3.9922, -23.506
3.9932, -23.503
3.9942, -23.499
3.9952, -23.495
3.9962, -23.491
3.9972, -23.487
3.9982, -23.483
3.9992, -23.479
4.0002, -23.476
4.0012, -23.472
4.0022, -23.468
4.0032, -23.464
4.0042, -23.46
4.0052, -23.456
4.0062, -23.452
4.0072, -23.449
4.0082, -23.445
4.0092, -23.441
4.0102, -23.437
4.0112, -23.433
4.0122, -23.429
4.0132, -23.426
4.0142, -23.422
4.0152, -23.418
4.0162, -23.414
4.0172, -23.41
4.0182, -23.406
4.0192, -23.403
4.0202, -23.399
4.0212, -23.395
4.0222, -23.391
4.0232, -23.387
4.0242, -23.383
4.0252, -23.38
4.0262, -23.376
4.0272, -23.372
4.0282, -23.368
4.0292, -23.364
4.0302, -23.36
4.0312, -23.357
4.0322, -23.353
4.0332, -23.349
4.0342, -23.345
4.0352, -23.341
4.0362, -23.338
4.0372, -23.334
4.0382, -23.33
4.0392, -23.326
4.0402, -23.322
4.0412, -23.318
4.0422, -23.315
4.0432, -23.311
4.0442, -23.307
4.0452, -23.303
4.0462, -23.299
4.0472, -23.296
4.0482, -23.292
4.0492, -23.288
4.0502, -23.284
4.0512, -23.281
4.0522, -23.277
4.0532, -23.273
4.0542, -23.269
4.0552, -23.265
4.0562, -23.262
4.0572, -23.258
4.0582, -23.254
4.0592, -23.25
4.0602, -23.246
4.0612, -23.243
4.0622, -23.239
4.0632, -23.235
4.0642, -23.231
4.0652, -23.228
4.0662, -23.224
4.0672, -23.22
4.0682, -23.216
4.0692, -23.212
4.0702, -23.209
4.0712, -23.205
4.0722, -23.201
4.0732, -23.197
4.0742, -23.194
4.0752, -23.19
4.0762, -23.186
4.0772, -23.182
4.0782, -23.179
4.0792, -23.175
4.0802, -23.171
4.0812, -23.167
4.0822, -23.164
4.0832, -23.16
4.0842, -23.156
4.0852, -23.152
4.0862, -23.149
4.0872, -23.145
4.0882, -23.141
4.0892, -23.137
4.0902, -23.134
4.0912, -23.13
4.0922, -23.126
4.0932, -23.122
4.0942, -23.119
4.0952, -23.115
4.0962, -23.111
4.0972, -23.107
4.0982, -23.104
4.0992, -23.1
4.1002, -23.096
4.1012, -23.092
4.1022, -23.089
4.1032, -23.085
4.1042, -23.081
4.1052, -23.077
4.1062, -23.074
4.1072, -23.07
4.1082, -23.066
4.1092, -23.063
4.1102, -23.059
4.1112, -23.055
4.1122, -23.051
4.1132, -23.048
4.1142, -23.044
4.1152, -23.04
4.1162, -23.037
4.1172, -23.033
4.1182, -23.029
4.1192, -23.025
4.1202, -23.022
4.1212, -23.018
4.1222, -23.014
4.1232, -23.011
4.1242, -23.007
4.1252, -23.003
4.1262, -23
4.1272, -22.996
4.1282, -22.992
4.1292, -22.988
4.1302, -22.985
4.1312, -22.981
4.1322, -22.977
4.1332, -22.974
4.1342, -22.97
4.1352, -22.966
4.1362, -22.963
4.1372, -22.959
4.1382, -22.955
4.1392, -22.951
4.1402, -22.948
4.1412, -22.944
4.1422, -22.94
4.1432, -22.937
4.1442, -22.933
4.1452, -22.929
4.1462, -22.926
4.1472, -22.922
4.1482, -22.918
4.1492, -22.915
4.1502, -22.911
4.1512, -22.907
4.1522, -22.904
4.1532, -22.9
4.1542, -22.896
4.1552, -22.893
4.1562, -22.889
4.1572, -22.885
4.1582, -22.882
4.1592, -22.878
4.1602, -22.874
4.1612, -22.871
4.1622, -22.867
4.1632, -22.863
4.1642, -22.86
4.1652, -22.856
4.1662, -22.852
4.1672, -22.849
4.1682, -22.845
4.1692, -22.841
4.1702, -22.838
4.1712, -22.834
4.1722, -22.831
4.1732, -22.827
4.1742, -22.823
4.1752, -22.82
4.1762, -22.816
4.1772, -22.812
4.1782, -22.809
4.1792, -22.805
4.1802, -22.801
4.1812, -22.798
4.1822, -22.794
4.1832, -22.79
4.1842, -22.787
4.1852, -22.783
4.1862, -22.78
4.1872, -22.776
4.1882, -22.772
4.1892, -22.769
4.1902, -22.765
4.1912, -22.761
4.1922, -22.758
4.1932, -22.754
4.1942, -22.751
4.1952, -22.747
4.1962, -22.743
4.1972, -22.74
4.1982, -22.736
4.1992, -22.732
4.2002, -22.729
4.2012, -22.725
4.2022, -22.722
4.2032, -22.718
4.2042, -22.714
4.2052, -22.711
4.2062, -22.707
4.2072, -22.704
4.2082, -22.7
4.2092, -22.696
4.2102, -22.693
4.2112, -22.689
4.2122, -22.686
4.2132, -22.682
4.2142, -22.678
4.2152, -22.675
4.2162, -22.671
4.2172, -22.668
4.2182, -22.664
4.2192, -22.66
4.2202, -22.657
4.2212, -22.653
4.2222, -22.65
4.2232, -22.646
4.2242, -22.642
4.2252, -22.639
4.2262, -22.635
4.2272, -22.632
4.2282, -22.628
4.2292, -22.625
4.2302, -22.621
4.2312, -22.617
4.2322, -22.614
4.2332, -22.61
4.2342, -22.607
4.2352, -22.603
4.2362, -22.6
4.2372, -22.596
4.2382, -22.592
4.2392, -22.589
4.2402, -22.585
4.2412, -22.582
4.2422, -22.578
4.2432, -22.575
4.2442, -22.571
4.2452, -22.567
4.2462, -22.564
4.2472, -22.56
4.2482, -22.557
4.2492, -22.553
4.2502, -22.55
4.2512, -22.546
4.2522, -22.542
4.2532, -22.539
4.2542, -22.535
4.2552, -22.532
4.2562, -22.528
4.2572, -22.525
4.2582, -22.521
4.2592, -22.518
4.2602, -22.514
4.2612, -22.511
4.2622, -22.507
4.2632, -22.503
4.2642, -22.5
4.2652, -22.496
4.2662, -22.493
4.2672, -22.489
4.2682, -22.486
4.2692, -22.482
4.2702, -22.479
4.2712, -22.475
4.2722, -22.472
4.2732, -22.468
4.2742, -22.465
4.2752, -22.461
4.2762, -22.458
4.2772, -22.454
4.2782, -22.45
4.2792, -22.447
4.2802, -22.443
4.2812, -22.44
4.2822, -22.436
4.2832, -22.433
4.2842, -22.429
4.2852, -22.426
4.2862, -22.422
4.2872, -22.419
4.2882, -22.415
4.2892, -22.412
4.2902, -22.408
4.2912, -22.405
4.2922, -22.401
4.2932, -22.398
4.2942, -22.394
4.2952, -22.391
4.2962, -22.387
4.2972, -22.384
4.2982, -22.38
4.2992, -22.377
4.3002, -22.373
4.3012, -22.37
4.3022, -22.366
4.3032, -22.363
4.3042, -22.359
4.3052, -22.356
4.3062, -22.352
4.3072, -22.349
4.3082, -22.345
4.3092, -22.342
4.3102, -22.338
4.3112, -22.335
4.3122, -22.331
4.3132, -22.328
4.3142, -22.324
4.3152, -22.321
4.3162, -22.317
4.3172, -22.314
4.3182, -22.31
4.3192, -22.307
4.3202, -22.303
4.3212, -22.3
4.3222, -22.296
4.3232, -22.293
4.3242, -22.289
4.3252, -22.286
4.3262, -22.283
4.3272, -22.279
4.3282, -22.276
4.3292, -22.272
4.3302, -22.269
4.3312, -22.265
4.3322, -22.262
4.3332, -22.258
4.3342, -22.255
4.3352, -22.251
4.3362, -22.248
4.3372, -22.244
4.3382, -22.241
4.3392, -22.238
4.3402, -22.234
4.3412, -22.231
4.3422, -22.227
4.3432, -22.224
4.3442, -22.22
4.3452, -22.217
4.3462, -22.213
4.3472, -22.21
4.3482, -22.206
4.3492, -22.203
4.3502, -22.2
4.3512, -22.196
4.3522, -22.193
4.3532, -22.189
4.3542, -22.186
4.3552, -22.182
4.3562, -22.179
4.3572, -22.175
4.3582, -22.172
4.3592, -22.169
4.3602, -22.165
4.3612, -22.162
4.3622, -22.158
4.3632, -22.155
4.3642, -22.151
4.3652, -22.148
4.3662, -22.145
4.3672, -22.141
4.3682, -22.138
4.3692, -22.134
4.3702, -22.131
4.3712, -22.127
4.3722, -22.124
4.3732, -22.121
4.3742, -22.117
4.3752, -22.114
4.3762, -22.11
4.3772, -22.107
4.3782, -22.104
4.3792, -22.1
4.3802, -22.097
4.3812, -22.093
4.3822, -22.09
4.3832, -22.086
4.3842, -22.083
4.3852, -22.08
4.3862, -22.076
4.3872, -22.073
4.3882, -22.069
4.3892, -22.066
4.3902, -22.063
4.3912, -22.059
4.3922, -22.056
4.3932, -22.052
4.3942, -22.049
4.3952, -22.046
4.3962, -22.042
4.3972, -22.039
4.3982, -22.035
4.3992, -22.032
4.4002, -22.029
4.4012, -22.025
4.4022, -22.022
4.4032, -22.018
4.4042, -22.015
4.4052, -22.012
4.4062, -22.008
4.4072, -22.005
4.4082, -22.002
4.4092, -21.998
4.4102, -21.995
4.4112, -21.991
4.4122, -21.988
4.4132, -21.985
4.4142, -21.981
4.4152, -21.978
4.4162, -21.975
4.4172, -21.971
4.4182, -21.968
4.4192, -21.964
4.4202, -21.961
4.4212, -21.958
4.4222, -21.954
4.4232, -21.951
4.4242, -21.948
4.4252, -21.944
4.4262, -21.941
4.4272, -21.937
4.4282, -21.934
4.4292, -21.931
4.4302, -21.927
4.4312, -21.924
4.4322, -21.921
4.4332, -21.917
4.4342, -21.914
4.4352, -21.911
4.4362, -21.907
4.4372, -21.904
4.4382, -21.901
4.4392, -21.897
4.4402, -21.894
4.4412, -21.89
4.4422, -21.887
4.4432, -21.884
4.4442, -21.88
4.4452, -21.877
4.4462, -21.874
4.4472, -21.87
4.4482, -21.867
4.4492, -21.864
4.4502, -21.86
4.4512, -21.857
4.4522, -21.854
4.4532, -21.85
4.4542, -21.847
4.4552, -21.844
4.4562, -21.84
4.4572, -21.837
4.4582, -21.834
4.4592, -21.83
4.4602, -21.827
4.4612, -21.824
4.4622, -21.82
4.4632, -21.817
4.4642, -21.814
4.4652, -21.81
4.4662, -21.807
4.4672, -21.804
4.4682, -21.8
4.4692, -21.797
4.4702, -21.794
4.4712, -21.79
4.4722, -21.787
4.4732, -21.784
4.4742, -21.781
4.4752, -21.777
4.4762, -21.774
4.4772, -21.771
4.4782, -21.767
4.4792, -21.764
4.4802, -21.761
4.4812, -21.757
4.4822, -21.754
4.4832, -21.751
4.4842, -21.747
4.4852, -21.744
4.4862, -21.741
4.4872, -21.738
4.4882, -21.734
4.4892, -21.731
4.4902, -21.728
4.4912, -21.724
4.4922, -21.721
4.4932, -21.718
4.4942, -21.714
4.4952, -21.711
4.4962, -21.708
4.4972, -21.705
4.4982, -21.701
4.4992, -21.698
4.5002, -21.695
4.5012, -21.691
4.5022, -21.688
4.5032, -21.685
4.5042, -21.682
4.5052, -21.678
4.5062, -21.675
4.5072, -21.672
4.5082, -21.668
4.5092, -21.665
4.5102, -21.662
4.5112, -21.659
4.5122, -21.655
4.5132, -21.652
4.5142, -21.649
4.5152, -21.646
4.5162, -21.642
4.5172, -21.639
4.5182, -21.636
4.5192, -21.632
4.5202, -21.629
4.5212, -21.626
4.5222, -21.623
4.5232, -21.619
4.5242, -21.616
4.5252, -21.613
4.5262, -21.61
4.5272, -21.606
4.5282, -21.603
4.5292, -21.6
4.5302, -21.597
4.5312, -21.593
4.5322, -21.59
4.5332, -21.587
4.5342, -21.584
4.5352, -21.58
4.5362, -21.577
4.5372, -21.574
4.5382, -21.571
4.5392, -21.567
4.5402, -21.564
4.5412, -21.561
4.5422, -21.558
4.5432, -21.554
4.5442, -21.551
4.5452, -21.548
4.5462, -21.545
4.5472, -21.541
4.5482, -21.538
4.5492, -21.535
4.5502, -21.532
4.5512, -21.528
4.5522, -21.525
4.5532, -21.522
