t, v
0.39318, 37.565
0.39418, 37.665
0.39518, 37.765
0.39618, 37.865
0.39718, 37.965
0.39818, 38.066
0.39918, 38.166
0.40018, 38.266
0.40118, 38.366
0.40218, 38.466
0.40318, 38.566
0.40418, 38.666
0.40518, 38.766
0.40618, 38.866
0.40718, 38.966
0.40818, 39.066
0.40918, 39.166
0.41018, 39.266
0.41118, 39.366
0.41218, 39.466
0.41318, 39.566
0.41418, 39.666
0.41518, 39.766
0.41618, 39.866
0.41718, 39.966
0.41818, 40.066
0.41918, 40.166
0.42018, 40.266
0.42118, 40.366
0.42218, 40.466
0.42318, 40.566
0.42418, 40.666
0.42518, 40.766
0.42618, 40.866
0.42718, 40.966
0.42818, 41.066
0.42918, 41.166
0.43018, 41.266
0.43118, 41.366
0.43218, 41.466
0.43318, 41.567
0.43418, 41.667
0.43518, 41.767
0.43618, 41.867
0.43718, 41.967
0.43818, 42.067
0.43918, 42.167
0.44018, 42.267
0.44118, 42.367
0.44218, 42.467
0.44318, 42.567
0.44418, 42.667
0.44518, 42.767
0.44618, 42.868
0.44718, 42.968
0.44818, 43.068
0.44918, 43.168
0.45018, 43.268
0.45118, 43.368
0.45218, 43.468
0.45318, 43.568
0.45418, 43.669
0.45518, 43.769
0.45618, 43.869
0.45718, 43.969
0.45818, 44.069
0.45918, 44.169
0.46018, 44.27
0.46118, 44.37
0.46218, 44.47
0.46318, 44.57
0.46418, 44.67
0.46518, 44.77
0.46618, 44.871
0.46718, 44.971
0.46818, 45.071
0.46918, 45.171
0.47018, 45.271
0.47118, 45.372
0.47218, 45.472
0.47318, 45.572
0.47418, 45.672
0.47518, 45.772
0.47618, 45.873
0.47718, 45.973
0.47818, 46.073
0.47918, 46.173
0.48018, 46.274
0.48118, 46.374
0.48218, 46.474
0.48318, 46.574
0.48418, 46.675
0.48518, 46.775
0.48618, 46.875
0.48718, 46.975
0.48818, 47.076
0.48918, 47.176
0.49018, 47.276
0.49118, 47.376
0.49218, 47.477
0.49318, 47.577
0.49418, 47.677
0.49518, 47.778
0.49618, 47.878
0.49718, 47.978
0.49818, 48.079
0.49918, 48.179
0.50018, 48.279
0.50118, 48.379
0.50218, 48.48
0.50318, 48.58
0.50418, 48.68
0.50518, 48.781
0.50618, 48.881
0.50718, 48.981
0.50818, 49.082
0.50918, 49.182
0.51018, 49.283
0.51118, 49.383
0.51218, 49.483
0.51318, 49.584
0.51418, 49.684
0.51518, 49.784
0.51618, 49.885
0.51718, 49.985
0.51818, 50.085
0.51918, 50.186
0.52018, 50.286
0.52118, 50.387
0.52218, 50.487
0.52318, 50.587
0.52418, 50.688
0.52518, 50.788
0.52618, 50.889
0.52718, 50.989
0.52818, 51.089
0.52918, 51.19
0.53018, 51.29
0.53118, 51.391
0.53218, 51.491
0.53318, 51.592
0.53418, 51.692
0.53518, 51.792
0.53618, 51.893
0.53718, 51.993
0.53818, 52.094
0.53918, 52.194
0.54018, 52.295
0.54118, 52.395
0.54218, 52.496
0.54318, 52.596
0.54418, 52.696
0.54518, 52.797
0.54618, 52.897
0.54718, 52.998
0.54818, 53.098
0.54918, 53.199
0.55018, 53.299
0.55118, 53.4
0.55218, 53.5
0.55318, 53.601
0.55418, 53.701
0.55518, 53.802
0.55618, 53.902
0.55718, 54.003
0.55818, 54.103
0.55918, 54.204
0.56018, 54.304
0.56118, 54.405
0.56218, 54.505
0.56318, 54.606
0.56418, 54.707
0.56518, 54.807
0.56618, 54.908
0.56718, 55.008
0.56818, 55.109
0.56918, 55.209
0.57018, 55.31
0.57118, 55.41
0.57218, 55.511
0.57318, 55.611
0.57418, 55.712
0.57518, 55.813
0.57618, 55.913
0.57718, 56.014
0.57818, 56.114
0.57918, 56.215
0.58018, 56.315
0.58118, 56.416
0.58218, 56.517
0.58318, 56.617
0.58418, 56.718
0.58518, 56.818
0.58618, 56.919
0.58718, 57.02
0.58818, 57.12
0.58918, 57.221
0.59018, 57.321
0.59118, 57.422
0.59218, 57.523
0.59318, 57.623
0.59418, 57.724
0.59518, 57.825
0.59618, 57.925
0.59718, 58.026
0.59818, 58.126
0.59918, 58.227
0.60018, 58.328
0.60118, 58.428
0.60218, 58.529
0.60318, 58.63
0.60418, 58.73
0.60518, 58.831
0.60618, 58.932
0.60718, 59.032
0.60818, 59.133
0.60918, 59.234
0.61018, 59.334
0.61118, 59.435
0.61218, 59.536
0.61318, 59.636
0.61418, 59.737
0.61518, 59.838
0.61618, 59.938
0.61718, 60.039
0.61818, 60.14
0.61918, 60.24
0.62018, 60.341
0.62118, 60.442
0.62218, 60.543
0.62318, 60.643
0.62418, 60.744
0.62518, 60.845
0.62618, 60.945
0.62718, 61.046
0.62818, 61.147
0.62918, 61.248
0.63018, 61.348
0.63118, 61.449
0.63218, 61.55
0.63318, 61.65
0.63418, 61.751
0.63518, 61.852
0.63618, 61.953
0.63718, 62.053
0.63818, 62.154
0.63918, 62.255
0.64018, 62.356
0.64118, 62.456
0.64218, 62.557
0.64318, 62.658
0.64418, 62.759
0.64518, 62.859
0.64618, 62.96
0.64718, 63.061
0.64818, 63.162
0.64918, 63.263
0.65018, 63.363
0.65118, 63.464
0.65218, 63.565
0.65318, 63.666
0.65418, 63.766
0.65518, 63.867
0.65618, 63.968
0.65718, 64.069
0.65818, 64.17
0.65918, 64.27
0.66018, 64.371
0.66118, 64.472
0.66218, 64.573
0.66318, 64.674
0.66418, 64.774
0.66518, 64.875
0.66618, 64.976
0.66718, 65.077
0.66818, 65.178
0.66918, 65.279
0.67018, 65.379
0.67118, 65.48
0.67218, 65.581
0.67318, 65.682
0.67418, 65.783
0.67518, 65.884
0.67618, 65.984
0.67718, 66.085
0.67818, 66.186
0.67918, 66.287
0.68018, 66.388
0.68118, 66.489
0.68218, 66.589
0.68318, 66.69
0.68418, 66.791
0.68518, 66.892
0.68618, 66.993
0.68718, 67.094
0.68818, 67.195
0.68918, 67.296
0.69018, 67.396
0.69118, 67.497
0.69218, 67.598
0.69318, 67.699
0.69418, 67.8
0.69518, 67.901
0.69618, 68.002
0.69718, 68.103
0.69818, 68.203
0.69918, 68.304
0.70018, 68.405
0.70118, 68.506
0.70218, 68.607
0.70318, 68.708
0.70418, 68.809
0.70518, 68.91
0.70618, 69.011
0.70718, 69.112
0.70818, 69.212
0.70918, 69.313
0.71018, 69.414
0.71118, 69.515
0.71218, 69.616
0.71318, 69.717
0.71418, 69.818
0.71518, 69.919
0.71618, 70.02
0.71718, 70.121
0.71818, 70.222
0.71918, 70.323
0.72018, 70.424
0.72118, 70.524
0.72218, 70.625
0.72318, 70.726
0.72418, 70.827
0.72518, 70.928
0.72618, 71.029
0.72718, 71.13
0.72818, 71.231
0.72918, 71.332
0.73018, 71.433
0.73118, 71.534
0.73218, 71.635
0.73318, 71.736
0.73418, 71.837
0.73518, 71.938
0.73618, 72.039
0.73718, 72.14
0.73818, 72.241
0.73918, 72.342
0.74018, 72.443
0.74118, 72.544
0.74218, 72.645
0.74318, 72.746
0.74418, 72.846
0.74518, 72.947
0.74618, 73.048
0.74718, 73.149
0.74818, 73.25
0.74918, 73.351
0.75018, 73.452
0.75118, 73.553
0.75218, 73.654
0.75318, 73.755
0.75418, 73.856
0.75518, 73.957
0.75618, 74.058
0.75718, 74.159
0.75818, 74.26
0.75918, 74.361
0.76018, 74.462
0.76118, 74.563
0.76218, 74.664
0.76318, 74.765
0.76418, 74.866
0.76518, 74.967
0.76618, 75.068
0.76718, 75.17
0.76818, 75.271
0.76918, 75.372
0.77018, 75.473
0.77118, 75.574
0.77218, 75.675
0.77318, 75.776
0.77418, 75.877
0.77518, 75.978
0.77618, 76.079
0.77718, 76.18
0.77818, 76.281
0.77918, 76.382
0.78018, 76.483
0.78118, 76.584
0.78218, 76.685
0.78318, 76.786
0.78418, 76.887
0.78518, 76.988
0.78618, 77.089
0.78718, 77.19
0.78818, 77.291
0.78918, 77.392
0.79018, 77.493
0.79118, 77.594
0.79218, 77.695
0.79318, 77.797
0.79418, 77.898
0.79518, 77.999
0.79618, 78.1
0.79718, 78.201
0.79818, 78.302
0.79918, 78.403
0.80018, 78.504
0.80118, 78.605
0.80218, 78.706
0.80318, 78.807
0.80418, 78.908
0.80518, 79.009
0.80618, 79.11
0.80718, 79.211
0.80818, 79.313
0.80918, 79.414
0.81018, 79.515
0.81118, 79.616
0.81218, 79.717
0.81318, 79.818
0.81418, 79.919
0.81518, 80.02
0.81618, 80.121
0.81718, 80.222
0.81818, 80.323
0.81918, 80.425
0.82018, 80.526
0.82118, 80.627
0.82218, 80.728
0.82318, 80.829
0.82418, 80.93
0.82518, 81.031
0.82618, 81.132
0.82718, 81.233
0.82818, 81.334
0.82918, 81.435
0.83018, 81.537
0.83118, 81.638
0.83218, 81.739
0.83318, 81.84
0.83418, 81.941
0.83518, 82.042
0.83618, 82.143
0.83718, 82.244
0.83818, 82.345
0.83918, 82.447
0.84018, 82.548
0.84118, 82.649
0.84218, 82.75
0.84318, 82.851
0.84418, 82.952
0.84518, 83.053
0.84618, 83.154
0.84718, 83.256
0.84818, 83.357
0.84918, 83.458
0.85018, 83.559
0.85118, 83.66
0.85218, 83.761
0.85318, 83.862
0.85418, 83.963
0.85518, 84.065
0.85618, 84.166
0.85718, 84.267
0.85818, 84.368
0.85918, 84.469
0.86018, 84.57
0.86118, 84.671
0.86218, 84.772
0.86318, 84.874
0.86418, 84.975
0.86518, 85.076
0.86618, 85.177
0.86718, 85.278
0.86818, 85.379
0.86918, 85.48
0.87018, 85.582
0.87118, 85.683
0.87218, 85.784
0.87318, 85.885
0.87418, 85.986
0.87518, 86.087
0.87618, 86.188
0.87718, 86.29
0.87818, 86.391
0.87918, 86.492
0.88018, 86.593
0.88118, 86.694
0.88218, 86.795
0.88318, 86.897
0.88418, 86.998
0.88518, 87.099
0.88618, 87.2
0.88718, 87.301
0.88818, 87.402
0.88918, 87.503
0.89018, 87.604
0.89118, 87.705
0.89218, 87.806
0.89318, 87.908
0.89418, 88.009
0.89518, 88.11
0.89618, 88.211
0.89718, 88.312
0.89818, 88.413
0.89918, 88.514
0.90018, 88.615
0.90118, 88.716
0.90218, 88.817
0.90318, 88.918
0.90418, 89.018
0.90518, 89.119
0.90618, 89.22
0.90718, 89.321
0.90818, 89.422
0.90918, 89.523
0.91018, 89.624
0.91118, 89.725
0.91218, 89.826
0.91318, 89.926
0.91418, 90.027
0.91518, 90.128
0.91618, 90.229
0.91718, 90.33
0.91818, 90.431
0.91918, 90.531
0.92018, 90.632
0.92118, 90.733
0.92218, 90.834
0.92318, 90.934
0.92418, 91.035
0.92518, 91.136
0.92618, 91.237
0.92718, 91.337
0.92818, 91.438
0.92918, 91.539
0.93018, 91.639
0.93118, 91.74
0.93218, 91.841
0.93318, 91.941
0.93418, 92.042
0.93518, 92.143
0.93618, 92.243
0.93718, 92.344
0.93818, 92.444
0.93918, 92.545
0.94018, 92.646
0.94118, 92.746
0.94218, 92.847
0.94318, 92.947
0.94418, 93.048
0.94518, 93.148
0.94618, 93.249
0.94718, 93.349
0.94818, 93.45
0.94918, 93.55
0.95018, 93.651
0.95118, 93.751
0.95218, 93.852
0.95318, 93.952
0.95418, 94.052
0.95518, 94.153
0.95618, 94.253
0.95718, 94.354
0.95818, 94.454
0.95918, 94.554
0.96018, 94.655
0.96118, 94.755
0.96218, 94.855
0.96318, 94.956
0.96418, 95.056
0.96518, 95.156
0.96618, 95.257
0.96718, 95.357
0.96818, 95.457
0.96918, 95.557
0.97018, 95.658
0.97118, 95.758
0.97218, 95.858
0.97318, 95.958
0.97418, 96.059
0.97518, 96.159
0.97618, 96.259
0.97718, 96.359
0.97818, 96.459
0.97918, 96.559
0.98018, 96.66
0.98118, 96.76
0.98218, 96.86
0.98318, 96.96
0.98418, 97.06
0.98518, 97.16
0.98618, 97.26
0.98718, 97.36
0.98818, 97.46
0.98918, 97.56
0.99018, 97.66
0.99118, 97.76
0.99218, 97.86
0.99318, 97.96
0.99418, 98.06
0.99518, 98.16
0.99618, 98.26
0.99718, 98.36
0.99818, 98.46
0.99918, 98.56
1.0002, 98.66
1.0012, 98.76
1.0022, 98.86
1.0032, 98.96
1.0042, 99.06
1.0052, 99.16
1.0062, 99.259
1.0072, 99.359
1.0082, 99.459
1.0092, 99.559
1.0102, 99.659
1.0112, 99.758
1.0122, 99.858
1.0132, 99.958
1.0142, 100.06
1.0152, 100.16
1.0162, 100.26
1.0172, 100.36
1.0182, 100.46
1.0192, 100.56
1.0202, 100.66
1.0212, 100.76
1.0222, 100.86
1.0232, 100.96
1.0242, 101.05
1.0252, 101.15
1.0262, 101.25
1.0272, 101.35
1.0282, 101.45
1.0292, 101.55
1.0302, 101.65
1.0312, 101.75
1.0322, 101.85
1.0332, 101.95
1.0342, 102.05
1.0352, 102.15
1.0362, 102.25
1.0372, 102.35
1.0382, 102.45
1.0392, 102.55
1.0402, 102.65
1.0412, 102.75
1.0422, 102.85
1.0432, 102.95
1.0442, 103.05
1.0452, 103.14
1.0462, 103.24
1.0472, 103.34
1.0482, 103.44
1.0492, 103.54
1.0502, 103.64
1.0512, 103.74
1.0522, 103.84
1.0532, 103.94
1.0542, 104.04
1.0552, 104.14
1.0562, 104.24
1.0572, 104.34
1.0582, 104.44
1.0592, 104.54
1.0602, 104.63
1.0612, 104.73
1.0622, 104.83
1.0632, 104.93
1.0642, 105.03
1.0652, 105.13
1.0662, 105.23
1.0672, 105.33
1.0682, 105.43
1.0692, 105.53
1.0702, 105.63
1.0712, 105.73
1.0722, 105.82
1.0732, 105.92
1.0742, 106.02
1.0752, 106.12
1.0762, 106.22
1.0772, 106.32
1.0782, 106.42
1.0792, 106.52
1.0802, 106.62
1.0812, 106.72
1.0822, 106.82
1.0832, 106.91
1.0842, 107.01
1.0852, 107.11
1.0862, 107.21
1.0872, 107.31
1.0882, 107.41
1.0892, 107.51
1.0902, 107.61
1.0912, 107.71
1.0922, 107.8
1.0932, 107.9
1.0942, 108
1.0952, 108.1
1.0962, 108.2
1.0972, 108.3
1.0982, 108.4
1.0992, 108.5
1.1002, 108.6
1.1012, 108.69
1.1022, 108.79
1.1032, 108.89
1.1042, 108.99
1.1052, 109.09
1.1062, 109.19
1.1072, 109.29
1.1082, 109.38
1.1092, 109.48
1.1102, 109.58
1.1112, 109.68
1.1122, 109.78
1.1132, 109.88
1.1142, 109.98
1.1152, 110.08
1.1162, 110.17
1.1172, 110.27
1.1182, 110.37
1.1192, 110.47
1.1202, 110.57
1.1212, 110.67
1.1222, 110.77
1.1232, 110.86
1.1242, 110.96
1.1252, 111.06
1.1262, 111.16
1.1272, 111.26
1.1282, 111.36
1.1292, 111.45
1.1302, 111.55
1.1312, 111.65
1.1322, 111.75
1.1332, 111.85
1.1342, 111.95
1.1352, 112.04
1.1362, 112.14
1.1372, 112.24
1.1382, 112.34
1.1392, 112.44
1.1402, 112.54
1.1412, 112.63
1.1422, 112.73
1.1432, 112.83
1.1442, 112.93
1.1452, 113.03
1.1462, 113.13
1.1472, 113.22
1.1482, 113.32
1.1492, 113.42
1.1502, 113.52
1.1512, 113.62
1.1522, 113.71
1.1532, 113.81
1.1542, 113.91
1.1552, 114.01
1.1562, 114.11
1.1572, 114.21
1.1582, 114.3
1.1592, 114.4
1.1602, 114.5
1.1612, 114.6
1.1622, 114.7
1.1632, 114.79
1.1642, 114.89
1.1652, 114.99
1.1662, 115.09
1.1672, 115.19
1.1682, 115.28
1.1692, 115.38
1.1702, 115.48
1.1712, 115.58
1.1722, 115.68
1.1732, 115.77
1.1742, 115.87
1.1752, 115.97
1.1762, 116.07
1.1772, 116.16
1.1782, 116.26
1.1792, 116.36
1.1802, 116.46
1.1812, 116.56
1.1822, 116.65
1.1832, 116.75
1.1842, 116.85
1.1852, 116.95
1.1862, 117.04
1.1872, 117.14
1.1882, 117.24
1.1892, 117.34
1.1902, 117.44
1.1912, 117.53
1.1922, 117.63
1.1932, 117.73
1.1942, 117.83
1.1952, 117.92
1.1962, 118.02
1.1972, 118.12
1.1982, 118.22
1.1992, 118.31
1.2002, 118.41
1.2012, 118.51
1.2022, 118.61
1.2032, 118.7
1.2042, 118.8
1.2052, 118.9
1.2062, 119
1.2072, 119.09
1.2082, 119.19
1.2092, 119.29
1.2102, 119.39
1.2112, 119.48
1.2122, 119.58
1.2132, 119.68
1.2142, 119.78
1.2152, 119.87
1.2162, 119.97
1.2172, 120.07
1.2182, 120.16
1.2192, 120.26
1.2202, 120.36
1.2212, 120.46
1.2222, 120.55
1.2232, 120.65
1.2242, 120.75
1.2252, 120.85
1.2262, 120.94
1.2272, 121.04
1.2282, 121.14
1.2292, 121.23
1.2302, 121.33
1.2312, 121.43
1.2322, 121.53
1.2332, 121.62
1.2342, 121.72
1.2352, 121.82
1.2362, 121.91
1.2372, 122.01
1.2382, 122.11
1.2392, 122.21
1.2402, 122.3
1.2412, 122.4
1.2422, 122.5
1.2432, 122.59
1.2442, 122.69
1.2452, 122.79
1.2462, 122.88
1.2472, 122.98
1.2482, 123.08
1.2492, 123.18
1.2502, 123.27
1.2512, 123.37
1.2522, 123.47
1.2532, 123.56
1.2542, 123.66
1.2552, 123.76
1.2562, 123.85
1.2572, 123.95
1.2582, 124.05
1.2592, 124.14
1.2602, 124.24
1.2612, 124.34
1.2622, 124.43
1.2632, 124.53
1.2642, 124.63
1.2652, 124.72
1.2662, 124.82
1.2672, 124.92
1.2682, 125.01
1.2692, 125.11
1.2702, 125.21
1.2712, 125.3
1.2722, 125.4
1.2732, 125.5
1.2742, 125.59
1.2752, 125.69
1.2762, 125.79
1.2772, 125.88
1.2782, 125.98
1.2792, 126.08
1.2802, 126.17
1.2812, 126.27
1.2822, 126.37
1.2832, 126.46
1.2842, 126.56
1.2852, 126.66
1.2862, 126.75
1.2872, 126.85
1.2882, 126.94
1.2892, 127.04
1.2902, 127.14
1.2912, 127.23
1.2922, 127.33
1.2932, 127.43
1.2942, 127.52
1.2952, 127.62
1.2962, 127.72
1.2972, 127.81
1.2982, 127.91
1.2992, 128
1.3002, 128.1
1.3012, 128.2
1.3022, 128.29
1.3032, 128.39
1.3042, 128.49
1.3052, 128.58
1.3062, 128.68
1.3072, 128.77
1.3082, 128.87
1.3092, 128.97
1.3102, 129.06
1.3112, 129.16
1.3122, 129.25
1.3132, 129.35
1.3142, 129.45
1.3152, 129.54
1.3162, 129.64
1.3172, 129.73
1.3182, 129.83
1.3192, 129.93
1.3202, 130.02
1.3212, 130.12
1.3222, 130.21
1.3232, 130.31
1.3242, 130.41
1.3252, 130.5
1.3262, 130.6
1.3272, 130.69
1.3282, 130.79
1.3292, 130.89
1.3302, 130.98
1.3312, 131.08
1.3322, 131.17
1.3332, 131.27
1.3342, 131.36
1.3352, 131.46
1.3362, 131.56
1.3372, 131.65
1.3382, 131.75
1.3392, 131.84
1.3402, 131.94
1.3412, 132.03
1.3422, 132.13
1.3432, 132.23
1.3442, 132.32
1.3452, 132.42
1.3462, 132.51
1.3472, 132.61
1.3482, 132.7
1.3492, 132.8
1.3502, 132.89
1.3512, 132.99
1.3522, 133.08
1.3532, 133.18
1.3542, 133.27
1.3552, 133.37
1.3562, 133.46
1.3572, 133.56
1.3582, 133.65
1.3592, 133.75
1.3602, 133.84
1.3612, 133.94
1.3622, 134.03
1.3632, 134.13
1.3642, 134.22
1.3652, 134.32
1.3662, 134.41
1.3672, 134.51
1.3682, 134.6
1.3692, 134.7
1.3702, 134.79
1.3712, 134.89
1.3722, 134.98
1.3732, 135.08
1.3742, 135.17
1.3752, 135.27
1.3762, 135.36
1.3772, 135.46
1.3782, 135.55
1.3792, 135.64
1.3802, 135.74
1.3812, 135.83
1.3822, 135.93
1.3832, 136.02
1.3842, 136.12
1.3852, 136.21
1.3862, 136.3
1.3872, 136.4
1.3882, 136.49
1.3892, 136.59
1.3902, 136.68
1.3912, 136.77
1.3922, 136.87
1.3932, 136.96
1.3942, 137.06
1.3952, 137.15
1.3962, 137.24
1.3972, 137.34
1.3982, 137.43
1.3992, 137.53
1.4002, 137.62
1.4012, 137.71
1.4022, 137.81
1.4032, 137.9
1.4042, 137.99
1.4052, 138.09
1.4062, 138.18
1.4072, 138.28
1.4082, 138.37
1.4092, 138.46
1.4102, 138.56
1.4112, 138.65
1.4122, 138.74
1.4132, 138.84
1.4142, 138.93
1.4152, 139.02
1.4162, 139.12
1.4172, 139.21
1.4182, 139.3
1.4192, 139.4
1.4202, 139.49
1.4212, 139.58
1.4222, 139.68
1.4232, 139.77
1.4242, 139.86
1.4252, 139.95
1.4262, 140.05
1.4272, 140.14
1.4282, 140.23
1.4292, 140.33
1.4302, 140.42
1.4312, 140.51
1.4322, 140.61
1.4332, 140.7
1.4342, 140.79
1.4352, 140.88
1.4362, 140.98
1.4372, 141.07
1.4382, 141.16
1.4392, 141.25
1.4402, 141.35
1.4412, 141.44
1.4422, 141.53
1.4432, 141.62
1.4442, 141.72
1.4452, 141.81
1.4462, 141.9
1.4472, 141.99
1.4482, 142.09
1.4492, 142.18
1.4502, 142.27
1.4512, 142.36
1.4522, 142.45
1.4532, 142.55
1.4542, 142.64
1.4552, 142.73
1.4562, 142.82
1.4572, 142.92
1.4582, 143.01
1.4592, 143.1
1.4602, 143.19
1.4612, 143.28
1.4622, 143.37
1.4632, 143.47
1.4642, 143.56
1.4652, 143.65
1.4662, 143.74
1.4672, 143.83
1.4682, 143.93
1.4692, 144.02
1.4702, 144.11
1.4712, 144.2
1.4722, 144.29
1.4732, 144.38
1.4742, 144.47
1.4752, 144.57
1.4762, 144.66
1.4772, 144.75
1.4782, 144.84
1.4792, 144.93
1.4802, 145.02
1.4812, 145.11
1.4822, 145.21
1.4832, 145.3
1.4842, 145.39
1.4852, 145.48
1.4862, 145.57
1.4872, 145.66
1.4882, 145.75
1.4892, 145.84
1.4902, 145.93
1.4912, 146.03
1.4922, 146.12
1.4932, 146.21
1.4942, 146.3
1.4952, 146.39
1.4962, 146.48
1.4972, 146.57
1.4982, 146.66
1.4992, 146.75
1.5002, 146.84
1.5012, 146.93
1.5022, 147.02
1.5032, 147.11
1.5042, 147.21
1.5052, 147.3
1.5062, 147.39
1.5072, 147.48
1.5082, 147.57
1.5092, 147.66
1.5102, 147.75
1.5112, 147.84
1.5122, 147.93
1.5132, 148.02
1.5142, 148.11
1.5152, 148.2
1.5162, 148.29
1.5172, 148.38
1.5182, 148.47
1.5192, 148.56
1.5202, 148.65
1.5212, 148.74
1.5222, 148.83
1.5232, 148.92
1.5242, 149.01
1.5252, 149.1
1.5262, 149.19
1.5272, 149.28
1.5282, 149.37
1.5292, 149.46
1.5302, 149.55
1.5312, 149.64
1.5322, 149.73
1.5332, 149.82
1.5342, 149.91
1.5352, 150
1.5362, 150.09
1.5372, 150.18
1.5382, 150.27
1.5392, 150.36
1.5402, 150.44
1.5412, 150.53
1.5422, 150.62
1.5432, 150.71
1.5442, 150.8
1.5452, 150.89
1.5462, 150.98
1.5472, 151.07
1.5482, 151.16
1.5492, 151.25
1.5502, 151.34
1.5512, 151.43
1.5522, 151.52
1.5532, 151.6
1.5542, 151.69
1.5552, 151.78
1.5562, 151.87
1.5572, 151.96
1.5582, 152.05
1.5592, 152.14
1.5602, 152.23
1.5612, 152.32
1.5622, 152.4
1.5632, 152.49
1.5642, 152.58
1.5652, 152.67
1.5662, 152.76
1.5672, 152.85
1.5682, 152.94
1.5692, 153.02
1.5702, 153.11
1.5712, 153.2
1.5722, 153.29
1.5732, 153.38
1.5742, 153.47
1.5752, 153.55
1.5762, 153.64
1.5772, 153.73
1.5782, 153.82
1.5792, 153.91
1.5802, 154
1.5812, 154.08
1.5822, 154.17
1.5832, 154.26
1.5842, 154.35
1.5852, 154.44
1.5862, 154.52
1.5872, 154.61
1.5882, 154.7
1.5892, 154.79
1.5902, 154.88
1.5912, 154.96
1.5922, 155.05
1.5932, 155.14
1.5942, 155.23
1.5952, 155.31
1.5962, 155.4
1.5972, 155.49
1.5982, 155.58
1.5992, 155.66
1.6002, 155.75
1.6012, 155.84
1.6022, 155.93
1.6032, 156.01
1.6042, 156.1
1.6052, 156.19
1.6062, 156.28
1.6072, 156.36
1.6082, 156.45
1.6092, 156.54
1.6102, 156.63
1.6112, 156.71
1.6122, 156.8
1.6132, 156.89
1.6142, 156.97
1.6152, 157.06
1.6162, 157.15
1.6172, 157.24
1.6182, 157.32
1.6192, 157.41
1.6202, 157.5
1.6212, 157.58
1.6222, 157.67
1.6232, 157.76
1.6242, 157.84
1.6252, 157.93
1.6262, 158.02
1.6272, 158.1
1.6282, 158.19
1.6292, 158.28
1.6302, 158.36
1.6312, 158.45
1.6322, 158.54
1.6332, 158.62
1.6342, 158.71
1.6352, 158.8
1.6362, 158.88
1.6372, 158.97
1.6382, 159.05
1.6392, 159.14
1.6402, 159.23
1.6412, 159.31
1.6422, 159.4
1.6432, 159.49
1.6442, 159.57
1.6452, 159.66
1.6462, 159.74
1.6472, 159.83
1.6482, 159.92
1.6492, 160
1.6502, 160.09
1.6512, 160.17
1.6522, 160.26
1.6532, 160.34
1.6542, 160.43
1.6552, 160.52
1.6562, 160.6
1.6572, 160.69
1.6582, 160.77
1.6592, 160.86
1.6602, 160.94
1.6612, 161.03
1.6622, 161.11
1.6632, 161.2
1.6642, 161.28
1.6652, 161.37
1.6662, 161.45
1.6672, 161.54
1.6682, 161.62
1.6692, 161.71
1.6702, 161.79
1.6712, 161.88
1.6722, 161.96
1.6732, 162.04
1.6742, 162.13
1.6752, 162.21
1.6762, 162.3
1.6772, 162.38
1.6782, 162.47
1.6792, 162.55
1.6802, 162.63
1.6812, 162.72
1.6822, 162.8
1.6832, 162.89
1.6842, 162.97
1.6852, 163.05
1.6862, 163.14
1.6872, 163.22
1.6882, 163.3
1.6892, 163.39
1.6902, 163.47
1.6912, 163.55
1.6922, 163.64
1.6932, 163.72
1.6942, 163.8
1.6952, 163.89
1.6962, 163.97
1.6972, 164.05
1.6982, 164.14
1.6992, 164.22
1.7002, 164.3
1.7012, 164.38
1.7022, 164.47
1.7032, 164.55
1.7042, 164.63
1.7052, 164.71
1.7062, 164.8
1.7072, 164.88
1.7082, 164.96
1.7092, 165.04
1.7102, 165.13
1.7112, 165.21
1.7122, 165.29
1.7132, 165.37
1.7142, 165.45
1.7152, 165.54
1.7162, 165.62
1.7172, 165.7
1.7182, 165.78
1.7192, 165.86
1.7202, 165.94
1.7212, 166.03
1.7222, 166.11
1.7232, 166.19
1.7242, 166.27
1.7252, 166.35
1.7262, 166.43
1.7272, 166.51
1.7282, 166.6
1.7292, 166.68
1.7302, 166.76
1.7312, 166.84
1.7322, 166.92
1.7332, 167
1.7342, 167.08
1.7352, 167.16
1.7362, 167.24
1.7372, 167.32
1.7382, 167.4
1.7392, 167.48
1.7402, 167.56
1.7412, 167.65
1.7422, 167.73
1.7432, 167.81
1.7442, 167.89
1.7452, 167.97
1.7462, 168.05
1.7472, 168.13
1.7482, 168.21
1.7492, 168.29
1.7502, 168.37
1.7512, 168.45
1.7522, 168.53
1.7532, 168.6
1.7542, 168.68
1.7552, 168.76
1.7562, 168.84
1.7572, 168.92
1.7582, 169
1.7592, 169.08
1.7602, 169.16
1.7612, 169.24
1.7622, 169.32
1.7632, 169.4
1.7642, 169.48
1.7652, 169.56
1.7662, 169.63
1.7672, 169.71
1.7682, 169.79
1.7692, 169.87
1.7702, 169.95
1.7712, 170.03
1.7722, 170.11
1.7732, 170.18
1.7742, 170.26
1.7752, 170.34
1.7762, 170.42
1.7772, 170.5
1.7782, 170.58
1.7792, 170.65
1.7802, 170.73
1.7812, 170.81
1.7822, 170.89
1.7832, 170.97
1.7842, 171.04
1.7852, 171.12
1.7862, 171.2
1.7872, 171.28
1.7882, 171.35
1.7892, 171.43
1.7902, 171.51
1.7912, 171.59
1.7922, 171.66
1.7932, 171.74
